Year,Month,Monthly,Monthly_Unc,Annual,Annual_Unc,FiveYear,FiveYear_Unc,TenYear,TenYear_Unc,TwentyYear,TwentyYear_Unc,Monthly_Average_1951_1980,Monthly_Absolute,Annual_Absolute
1836,12,-0.601,1.327,-1.17,0.488,-1.019,0.348,-0.952,0.27,-0.75,0.216,3.6,2.999,7.42
1837,1,-0.267,1.67,-1.179,0.516,-1.011,0.349,-0.954,0.267,-0.752,0.216,2.56,2.293,7.411
1837,2,-0.53,1.672,-1.151,0.513,-0.998,0.352,-0.944,0.267,-0.752,0.214,3.19,2.66,7.439
1837,3,-1.494,1.64,-1.146,0.529,-1.005,0.352,-0.936,0.266,-0.759,0.215,5.29,3.7960000000000003,7.444
1837,4,-2.094,0.932,-1.24,0.546,-1.011,0.358,-0.934,0.268,-0.765,0.217,8.29,6.196,7.35
1837,5,-1.697,1.381,-1.207,0.566,-1.052,0.359,-0.935,0.268,-0.769,0.219,11.28,9.582999999999998,7.383
1837,6,-1.327,0.882,-1.261,0.568,-1.081,0.359,-0.935,0.268,-0.772,0.221,13.43,12.103,7.329
1837,7,-1.049,1.073,-1.502,0.626,-1.083,0.359,-0.936,0.269,-0.774,0.221,14.31,13.261000000000001,7.088
1837,8,-0.815,0.939,-1.587,0.615,-1.096,0.356,-0.928,0.272,-0.775,0.22,13.84,13.025,7.003
1837,9,-1.25,0.9,-1.601,0.65,-1.102,0.354,-0.925,0.274,-0.774,0.22,12.05,10.8,6.989
1837,10,-1.583,1.063,-1.502,0.69,-1.101,0.352,-0.926,0.275,-0.774,0.222,9.2,7.616999999999999,7.088
1837,11,-1.764,1.379,-1.474,0.686,-1.086,0.347,-0.921,0.276,-0.775,0.222,6.05,4.286,7.116
1837,12,-1.251,1.62,-1.419,0.657,-1.067,0.343,-0.898,0.276,-0.78,0.225,3.6,2.349,7.170999999999999
1838,1,-3.148,1.686,-1.341,0.601,-1.04,0.353,-0.889,0.277,-0.781,0.227,2.56,-0.5880000000000001,7.249
1838,2,-1.557,1.369,-1.303,0.606,-1.028,0.359,-0.879,0.279,-0.773,0.229,3.19,1.633,7.287
1838,3,-1.661,1.638,-1.277,0.622,-1.011,0.358,-0.875,0.282,-0.775,0.23,5.29,3.629,7.313
1838,4,-0.9,1.431,-1.195,0.614,-1.016,0.357,-0.875,0.283,-0.778,0.231,8.29,7.389999999999999,7.395
1838,5,-1.372,0.789,-1.122,0.586,-1.016,0.361,-0.882,0.281,-0.782,0.233,11.28,9.908,7.468
1838,6,-0.661,0.529,-1.097,0.536,-1.006,0.359,-0.888,0.281,-0.784,0.235,13.43,12.769,7.493
1838,7,-0.108,0.652,-0.852,0.55,-1.026,0.353,-0.888,0.282,-0.785,0.234,14.31,14.202,7.7379999999999995
1838,8,-0.363,0.915,-0.688,0.575,-1.024,0.353,-0.888,0.283,-0.786,0.234,13.84,13.477,7.902
1838,9,-0.936,1.001,-0.767,0.551,-1.059,0.349,-0.889,0.284,-0.782,0.235,12.05,11.114,7.8229999999999995
1838,10,-0.598,0.917,-0.724,0.538,-1.068,0.344,-0.882,0.287,-0.782,0.235,9.2,8.601999999999999,7.866
1838,11,-0.899,1.217,-0.689,0.543,-1.059,0.34,-0.897,0.289,-0.783,0.236,6.05,5.151,7.901
1838,12,-0.943,1.105,-0.694,0.54,-1.053,0.348,-0.891,0.293,-0.784,0.235,3.6,2.657,7.896
1839,1,-0.209,1.714,-0.677,0.587,-1.037,0.354,-0.877,0.299,-0.783,0.234,2.56,2.351,7.913
1839,2,0.413,1.489,-0.627,0.594,-1.023,0.357,-0.881,0.3,-0.778,0.233,3.19,3.6029999999999998,7.963
1839,3,-2.616,1.287,-0.642,0.555,-1.023,0.356,-0.89,0.294,-0.776,0.232,5.29,2.674,7.9479999999999995
1839,4,-0.374,1.018,-0.679,0.578,-1.025,0.355,-0.896,0.299,-0.779,0.232,8.29,7.9159999999999995,7.911
1839,5,-0.953,0.723,-0.778,0.578,-1.016,0.353,-0.907,0.301,-0.784,0.234,11.28,10.327,7.811999999999999
1839,6,-0.727,0.611,-0.896,0.624,-1.025,0.357,-0.908,0.301,-0.783,0.235,13.43,12.703,7.694
1839,7,0.095,0.786,-0.855,0.631,-1.034,0.357,-0.91,0.3,-0.782,0.238,14.31,14.405000000000001,7.734999999999999
1839,8,0.235,0.917,-0.972,0.582,-1.031,0.354,-0.914,0.298,-0.781,0.24,13.84,14.075,7.618
1839,9,-1.115,1.025,-0.859,0.598,-0.999,0.342,-0.919,0.299,-0.78,0.241,12.05,10.935,7.731
1839,10,-1.034,0.962,-0.867,0.58,-0.967,0.341,-0.918,0.3,-0.778,0.242,9.2,8.165999999999999,7.723
1839,11,-2.089,1.131,-0.801,0.573,-0.952,0.339,-0.935,0.298,-0.774,0.243,6.05,3.961,7.789
1839,12,-2.366,1.287,-0.762,0.565,-0.946,0.332,-0.945,0.299,-0.777,0.242,3.6,1.234,7.827999999999999
1840,1,0.287,1.468,-0.759,0.525,-0.942,0.333,-0.948,0.302,-0.787,0.24,2.56,2.847,7.8309999999999995
1840,2,-0.995,1.203,-0.851,0.493,-0.941,0.335,-0.96,0.303,-0.791,0.238,3.19,2.195,7.739
1840,3,-1.253,1.602,-0.85,0.46,-0.94,0.336,-0.959,0.301,-0.789,0.238,5.29,4.037,7.74
1840,4,-0.478,0.831,-0.908,0.428,-0.929,0.34,-0.957,0.301,-0.796,0.238,8.29,7.811999999999999,7.6819999999999995
1840,5,-0.156,0.91,-0.905,0.407,-0.921,0.342,-0.956,0.299,-0.797,0.24,11.28,11.123999999999999,7.685
1840,6,-0.259,0.956,-0.848,0.391,-0.899,0.341,-0.951,0.296,-0.795,0.241,13.43,13.171,7.742
1840,7,0.13,0.827,-1.023,0.395,-0.836,0.335,-0.94,0.301,-0.796,0.241,14.31,14.440000000000001,7.567
1840,8,-0.87,0.948,-0.982,0.446,-0.797,0.332,-0.93,0.306,-0.794,0.244,13.84,12.97,7.608
1840,9,-1.098,0.619,-1.051,0.445,-0.779,0.323,-0.921,0.307,-0.79,0.244,12.05,10.952,7.539
1840,10,-1.73,0.686,-1.144,0.443,-0.773,0.313,-0.921,0.305,-0.79,0.244,9.2,7.469999999999999,7.446
1840,11,-2.057,1.125,-1.188,0.459,-0.773,0.306,-0.912,0.304,-0.802,0.243,6.05,3.993,7.402
1840,12,-1.683,0.991,-1.219,0.518,-0.782,0.304,-0.909,0.305,-0.81,0.24,3.6,1.917,7.3709999999999996
1841,1,-1.813,1.556,-1.228,0.512,-0.791,0.314,-0.897,0.31,-0.809,0.241,2.56,0.7470000000000001,7.362
1841,2,-0.502,1.645,-1.185,0.48,-0.797,0.31,-0.889,0.303,-0.808,0.242,3.19,2.6879999999999997,7.404999999999999
1841,3,-2.075,1.344,-1.199,0.492,-0.798,0.308,-0.881,0.305,-0.81,0.245,5.29,3.215,7.391
1841,4,-1.597,1.027,-1.106,0.504,-0.797,0.317,-0.878,0.306,-0.812,0.248,8.29,6.693,7.484
1841,5,-0.687,0.594,-1.066,0.484,-0.803,0.32,-0.871,0.306,-0.812,0.251,11.28,10.593,7.524
1841,6,-0.626,0.832,-1.02,0.485,-0.784,0.323,-0.863,0.304,-0.812,0.253,13.43,12.804,7.57
1841,7,0.015,0.647,-0.941,0.51,-0.79,0.32,-0.852,0.304,-0.808,0.253,14.31,14.325000000000001,7.649
1841,8,-0.349,0.796,-0.926,0.475,-0.814,0.321,-0.841,0.301,-0.803,0.254,13.84,13.491,7.664
1841,9,-1.27,0.789,-0.719,0.436,-0.78,0.307,-0.833,0.3,-0.797,0.255,12.05,10.780000000000001,7.8709999999999996
1841,10,-0.609,0.728,-0.597,0.473,-0.791,0.314,-0.838,0.304,-0.792,0.258,9.2,8.591,7.993
1841,11,-1.576,1.093,-0.607,0.467,-0.796,0.317,-0.828,0.304,-0.79,0.261,6.05,4.474,7.983
1841,12,-1.137,1.262,-0.634,0.432,-0.797,0.312,-0.822,0.298,-0.786,0.264,3.6,2.463,7.9559999999999995
1842,1,-0.86,2.091,-0.707,0.445,-0.809,0.312,-0.818,0.295,-0.784,0.267,2.56,1.7000000000000002,7.883
1842,2,-0.322,1.467,-0.738,0.452,-0.83,0.308,-0.81,0.291,-0.781,0.271,3.19,2.868,7.852
1842,3,0.405,1.015,-0.732,0.454,-0.832,0.307,-0.808,0.289,-0.785,0.274,5.29,5.695,7.858
1842,4,-0.135,1.062,-0.757,0.465,-0.824,0.306,-0.794,0.291,-0.787,0.276,8.29,8.155,7.833
1842,5,-0.804,0.664,-0.735,0.463,-0.819,0.301,-0.786,0.291,-0.785,0.278,11.28,10.475999999999999,7.8549999999999995
1842,6,-0.955,0.75,-0.631,0.466,-0.809,0.308,-0.78,0.292,-0.783,0.281,13.43,12.475,7.959
1842,7,-0.852,0.683,-0.511,0.465,-0.812,0.316,-0.773,0.29,-0.78,0.282,14.31,13.458,8.079
1842,8,-0.721,0.852,-0.419,0.455,-0.823,0.326,-0.771,0.289,-0.777,0.283,13.84,13.119,8.171
1842,9,-1.205,0.826,-0.498,0.451,-0.817,0.326,-0.766,0.289,-0.773,0.284,12.05,10.845,8.092
1842,10,-0.905,0.776,-0.534,0.433,-0.813,0.324,-0.758,0.289,-0.771,0.284,9.2,8.295,8.056
1842,11,-1.309,0.849,-0.582,0.429,-0.826,0.324,-0.747,0.288,-0.769,0.286,6.05,4.741,8.008
1842,12,0.107,0.994,-0.6,0.422,-0.834,0.329,-0.752,0.291,-0.757,0.288,3.6,3.7070000000000003,7.99
1843,1,0.574,1.387,-0.582,0.415,-0.839,0.329,-0.742,0.288,-0.757,0.291,2.56,3.134,8.008
1843,2,0.786,1.142,-0.586,0.404,-0.833,0.326,-0.723,0.286,-0.76,0.295,3.19,3.976,8.004
1843,3,-0.542,1.237,-0.565,0.402,-0.83,0.326,-0.713,0.278,-0.761,0.296,5.29,4.748,8.025
1843,4,-0.568,0.679,-0.537,0.401,-0.826,0.324,-0.708,0.273,-0.762,0.3,8.29,7.7219999999999995,8.052999999999999
1843,5,-1.383,0.647,-0.533,0.392,-0.808,0.32,-0.703,0.274,-0.761,0.301,11.28,9.896999999999998,8.057
1843,6,-1.169,0.584,-0.523,0.402,-0.813,0.329,-0.7,0.278,-0.76,0.304,13.43,12.261,8.067
1843,7,-0.632,0.785,-0.619,0.422,-0.768,0.329,-0.699,0.282,-0.756,0.302,14.31,13.678,7.971
1843,8,-0.771,0.547,-0.772,0.419,-0.754,0.312,-0.702,0.281,-0.753,0.303,13.84,13.068999999999999,7.818
1843,9,-0.95,0.808,-0.775,0.397,-0.702,0.315,-0.703,0.281,-0.751,0.302,12.05,11.100000000000001,7.8149999999999995
1843,10,-0.569,0.827,-0.811,0.418,-0.689,0.322,-0.703,0.285,-0.748,0.305,9.2,8.631,7.779
1843,11,-1.261,0.92,-0.801,0.43,-0.684,0.325,-0.701,0.291,-0.756,0.306,6.05,4.789,7.789
1843,12,0.218,1.044,-0.77,0.44,-0.674,0.312,-0.706,0.291,-0.757,0.308,3.6,3.818,7.82
1844,1,-0.568,1.458,-0.771,0.427,-0.667,0.309,-0.709,0.285,-0.752,0.309,2.56,1.992,7.819
1844,2,-1.051,1.202,-0.791,0.431,-0.659,0.306,-0.716,0.282,-0.756,0.311,3.19,2.1390000000000002,7.7989999999999995
1844,3,-0.586,1.186,-0.816,0.424,-0.644,0.301,-0.694,0.277,-0.76,0.311,5.29,4.704,7.774
1844,4,-0.992,1.064,-0.815,0.424,-0.651,0.308,-0.702,0.28,-0.761,0.309,8.29,7.297999999999999,7.775
1844,5,-1.261,0.713,-0.857,0.44,-0.64,0.309,-0.704,0.284,-0.762,0.311,11.28,10.019,7.733
1844,6,-0.802,0.79,-1.021,0.463,-0.62,0.302,-0.702,0.284,-0.763,0.31,13.43,12.628,7.569
1844,7,-0.651,0.539,-0.968,0.475,-0.602,0.291,-0.703,0.287,-0.76,0.311,14.31,13.659,7.622
1844,8,-1.001,0.604,-1.016,0.498,-0.589,0.285,-0.709,0.288,-0.758,0.31,13.84,12.839,7.574
1844,9,-1.253,0.761,-1.04,0.502,-0.617,0.288,-0.708,0.287,-0.758,0.31,12.05,10.797,7.55
1844,10,-0.554,0.674,-0.98,0.468,-0.621,0.291,-0.702,0.286,-0.752,0.31,9.2,8.645999999999999,7.609999999999999
1844,11,-1.773,1.044,-0.952,0.461,-0.619,0.297,-0.686,0.285,-0.755,0.31,6.05,4.277,7.638
1844,12,-1.75,1.153,-0.947,0.473,-0.614,0.303,-0.68,0.283,-0.752,0.31,3.6,1.85,7.643
1845,1,0.067,1.491,-0.909,0.469,-0.604,0.301,-0.698,0.281,-0.753,0.312,2.56,2.6270000000000002,7.681
1845,2,-1.619,1.399,-0.864,0.477,-0.602,0.304,-0.69,0.284,-0.753,0.309,3.19,1.571,7.726
1845,3,-0.877,1.07,-0.839,0.461,-0.591,0.302,-0.683,0.281,-0.752,0.308,5.29,4.413,7.7509999999999994
1845,4,-0.274,0.645,-0.918,0.469,-0.587,0.301,-0.689,0.281,-0.748,0.304,8.29,8.015999999999998,7.672
1845,5,-0.918,0.699,-0.852,0.455,-0.572,0.301,-0.698,0.284,-0.744,0.305,11.28,10.362,7.7379999999999995
1845,6,-0.751,0.585,-0.867,0.46,-0.605,0.31,-0.699,0.29,-0.74,0.304,13.43,12.679,7.723
1845,7,-0.188,0.804,-0.803,0.458,-0.647,0.305,-0.7,0.292,-0.736,0.306,14.31,14.122,7.787
1845,8,-0.456,0.786,-0.64,0.42,-0.648,0.3,-0.692,0.293,-0.731,0.307,13.84,13.384,7.95
1845,9,-0.958,0.659,-0.477,0.424,-0.648,0.294,-0.688,0.293,-0.726,0.305,12.05,11.092,8.113
1845,10,-1.507,1.118,-0.522,0.495,-0.643,0.294,-0.684,0.294,-0.723,0.307,9.2,7.693,8.068
1845,11,-0.98,0.972,-0.477,0.537,-0.633,0.298,-0.678,0.292,-0.718,0.306,6.05,5.07,8.113
1845,12,-1.924,1.664,-0.419,0.525,-0.619,0.308,-0.673,0.29,-0.715,0.303,3.6,1.6760000000000002,8.171
1846,1,0.829,2.299,-0.367,0.492,-0.608,0.307,-0.658,0.292,-0.711,0.304,2.56,3.3890000000000002,8.222999999999999
1846,2,0.343,1.542,-0.315,0.463,-0.606,0.309,-0.659,0.289,-0.712,0.309,3.19,3.533,8.275
1846,3,1.071,1.024,-0.266,0.466,-0.609,0.309,-0.651,0.291,-0.716,0.309,5.29,6.361,8.324
1846,4,-0.81,1.626,-0.226,0.532,-0.608,0.306,-0.647,0.296,-0.713,0.307,8.29,7.479999999999999,8.363999999999999
1846,5,-0.374,0.86,-0.223,0.537,-0.6,0.314,-0.643,0.301,-0.711,0.306,11.28,10.905999999999999,8.366999999999999
1846,6,-0.055,0.831,-0.059,0.445,-0.628,0.312,-0.64,0.299,-0.706,0.307,13.43,13.375,8.531
1846,7,0.429,0.562,-0.107,0.407,-0.628,0.306,-0.64,0.3,-0.702,0.308,14.31,14.739,8.483
1846,8,0.174,0.57,-0.096,0.426,-0.617,0.301,-0.639,0.3,-0.701,0.309,13.84,14.014,8.494
1846,9,-0.377,0.623,-0.296,0.445,-0.607,0.305,-0.633,0.301,-0.7,0.31,12.05,11.673,8.294
1846,10,-1.023,1.072,-0.257,0.427,-0.613,0.309,-0.629,0.303,-0.703,0.31,9.2,8.177,8.333
1846,11,-0.947,0.951,-0.286,0.431,-0.612,0.313,-0.626,0.31,-0.697,0.31,6.05,5.103,8.304
1846,12,0.049,1.32,-0.336,0.446,-0.608,0.314,-0.62,0.313,-0.696,0.309,3.6,3.649,8.254
1847,1,0.251,1.327,-0.389,0.448,-0.597,0.319,-0.615,0.317,-0.697,0.311,2.56,2.811,8.201
1847,2,0.471,1.668,-0.453,0.454,-0.587,0.325,-0.618,0.323,-0.699,0.31,3.19,3.661,8.137
1847,3,-1.326,1.358,-0.471,0.461,-0.584,0.328,-0.635,0.332,-0.696,0.307,5.29,3.964,8.119
1847,4,-0.342,0.974,-0.438,0.446,-0.58,0.332,-0.641,0.336,-0.694,0.307,8.29,7.9479999999999995,8.152
1847,5,-0.718,0.899,-0.396,0.451,-0.554,0.341,-0.635,0.341,-0.693,0.306,11.28,10.562,8.193999999999999
1847,6,-0.657,0.779,-0.553,0.504,-0.552,0.34,-0.631,0.345,-0.691,0.307,13.43,12.773,8.036999999999999
1847,7,-0.208,0.565,-0.738,0.524,-0.583,0.338,-0.624,0.345,-0.688,0.308,14.31,14.102,7.852
1847,8,-0.592,0.705,-0.718,0.514,-0.557,0.346,-0.625,0.344,-0.687,0.309,13.84,13.248,7.872
1847,9,-0.593,0.756,-0.652,0.493,-0.55,0.351,-0.621,0.342,-0.686,0.308,12.05,11.457,7.938
1847,10,-0.623,0.689,-0.647,0.473,-0.564,0.357,-0.616,0.34,-0.683,0.31,9.2,8.577,7.943
1847,11,-0.446,1.083,-0.649,0.473,-0.57,0.366,-0.617,0.344,-0.679,0.312,6.05,5.604,7.941
1847,12,-1.841,1.052,-0.622,0.478,-0.565,0.377,-0.616,0.346,-0.673,0.312,3.6,1.7590000000000001,7.968
1848,1,-1.964,1.309,-0.604,0.485,-0.56,0.373,-0.625,0.351,-0.66,0.31,2.56,0.5960000000000001,7.986
1848,2,0.714,1.216,-0.608,0.49,-0.551,0.374,-0.64,0.357,-0.657,0.309,3.19,3.904,7.982
1848,3,-0.536,1.018,-0.652,0.496,-0.546,0.374,-0.647,0.353,-0.652,0.306,5.29,4.754,7.938
1848,4,-0.282,0.828,-0.643,0.507,-0.541,0.381,-0.648,0.361,-0.648,0.303,8.29,8.008,7.947
1848,5,-0.742,0.852,-0.669,0.551,-0.548,0.38,-0.64,0.366,-0.644,0.302,11.28,10.538,7.920999999999999
1848,6,-0.341,0.939,-0.638,0.543,-0.533,0.358,-0.632,0.371,-0.642,0.303,13.43,13.089,7.952
1848,7,0.02,0.62,-0.523,0.513,-0.547,0.348,-0.624,0.368,-0.643,0.306,14.31,14.33,8.067
1848,8,-0.641,0.59,-0.618,0.52,-0.563,0.361,-0.617,0.369,-0.644,0.304,13.84,13.199,7.9719999999999995
1848,9,-1.124,0.789,-0.572,0.537,-0.6,0.365,-0.614,0.368,-0.644,0.302,12.05,10.926,8.018
1848,10,-0.515,0.763,-0.658,0.551,-0.604,0.361,-0.614,0.368,-0.643,0.304,9.2,8.684999999999999,7.9319999999999995
1848,11,-0.762,0.897,-0.695,0.551,-0.603,0.368,-0.615,0.368,-0.639,0.305,6.05,5.288,7.895
1848,12,-1.473,0.988,-0.713,0.545,-0.606,0.379,-0.622,0.368,-0.64,0.306,3.6,2.127,7.877
1849,1,-0.58,1.206,-0.717,0.55,-0.612,0.384,-0.628,0.365,-0.641,0.304,2.56,1.98,7.873
1849,2,-0.419,1.379,-0.698,0.556,-0.62,0.392,-0.63,0.368,-0.645,0.302,3.19,2.771,7.8919999999999995
1849,3,0.012,1.174,-0.69,0.548,-0.622,0.396,-0.63,0.374,-0.635,0.299,5.29,5.302,7.9
1849,4,-1.318,0.992,-0.676,0.538,-0.607,0.395,-0.626,0.37,-0.632,0.297,8.29,6.9719999999999995,7.914
1849,5,-1.182,0.87,-0.627,0.544,-0.611,0.406,-0.618,0.37,-0.627,0.297,11.28,10.097999999999999,7.963
1849,6,-0.557,0.789,-0.642,0.511,-0.62,0.428,-0.617,0.37,-0.624,0.295,13.43,12.873,7.9479999999999995
1849,7,-0.026,0.916,-0.744,0.513,-0.627,0.448,-0.61,0.369,-0.626,0.293,14.31,14.284,7.846
1849,8,-0.41,0.722,-0.712,0.529,-0.648,0.463,-0.602,0.371,-0.629,0.291,13.84,13.43,7.878
1849,9,-1.031,0.702,-0.752,0.536,-0.652,0.467,-0.597,0.37,-0.628,0.289,12.05,11.019,7.838
1849,10,-0.352,0.688,-0.735,0.534,-0.661,0.467,-0.587,0.372,-0.624,0.285,9.2,8.847999999999999,7.8549999999999995
1849,11,-0.174,0.937,-0.746,0.521,-0.652,0.472,-0.574,0.377,-0.616,0.283,6.05,5.8759999999999994,7.843999999999999
1849,12,-1.649,1.066,-0.734,0.528,-0.648,0.474,-0.56,0.376,-0.607,0.285,3.6,1.951,7.856
1850,1,-1.802,1.056,-0.722,0.501,-0.645,0.477,-0.559,0.383,-0.611,0.284,2.56,0.758,7.868
1850,2,-0.038,1.291,-0.68,0.519,-0.648,0.477,-0.546,0.378,-0.61,0.288,3.19,3.152,7.91
1850,3,-0.471,1.132,-0.65,0.505,-0.65,0.476,-0.544,0.377,-0.612,0.286,5.29,4.819,7.9399999999999995
1850,4,-1.119,0.901,-0.722,0.476,-0.645,0.474,-0.539,0.37,-0.612,0.284,8.29,7.170999999999999,7.868
1850,5,-1.305,0.725,-0.822,0.429,-0.662,0.492,-0.532,0.375,-0.613,0.284,11.28,9.975,7.768
1850,6,-0.412,0.833,-0.774,0.438,-0.627,0.493,-0.529,0.377,-0.612,0.284,13.43,13.017999999999999,7.816
1850,7,0.12,0.62,-0.625,0.458,-0.604,0.498,-0.532,0.374,-0.613,0.282,14.31,14.43,7.965
1850,8,0.088,0.911,-0.673,0.427,-0.632,0.509,-0.532,0.369,-0.609,0.279,13.84,13.927999999999999,7.917
1850,9,-0.67,0.575,-0.729,0.448,-0.645,0.509,-0.531,0.366,-0.605,0.278,12.05,11.38,7.861
1850,10,-1.212,0.577,-0.724,0.499,-0.653,0.519,-0.524,0.372,-0.6,0.278,9.2,7.9879999999999995,7.866
1850,11,-1.382,0.868,-0.64,0.536,-0.647,0.521,-0.523,0.373,-0.596,0.279,6.05,4.668,7.95
1850,12,-1.065,0.868,-0.625,0.522,-0.644,0.517,-0.52,0.36,-0.597,0.282,3.6,2.535,7.965
1851,1,-0.012,1.147,-0.63,0.517,-0.64,0.51,-0.524,0.353,-0.598,0.286,2.56,2.548,7.96
1851,2,-0.618,1.045,-0.661,0.509,-0.628,0.509,-0.534,0.371,-0.6,0.285,3.19,2.572,7.929
1851,3,-1.146,1.009,-0.646,0.524,-0.618,0.5,-0.551,0.369,-0.595,0.285,5.29,4.144,7.944
1851,4,-1.051,1.245,-0.559,0.569,-0.621,0.503,-0.548,0.36,-0.592,0.282,8.29,7.238999999999999,8.031
1851,5,-0.299,1.237,-0.541,0.64,-0.631,0.493,-0.55,0.357,-0.592,0.281,11.28,10.981,8.049
1851,6,-0.238,0.547,-0.49,0.711,-0.616,0.497,-0.549,0.363,-0.591,0.279,13.43,13.192,8.1
1851,7,0.058,0.532,-0.508,0.755,-0.629,0.496,-0.553,0.364,-0.592,0.278,14.31,14.368,8.082
1851,8,-0.277,0.722,-0.52,0.799,-0.643,0.505,-0.561,0.369,-0.591,0.275,13.84,13.563,8.07
1851,9,-0.493,0.753,-0.554,0.823,-0.652,0.506,-0.567,0.373,-0.588,0.274,12.05,11.557,8.036
1851,10,-0.17,0.936,-0.54,0.788,-0.639,0.494,-0.568,0.368,-0.589,0.272,9.2,9.03,8.05
1851,11,-1.164,1.182,-0.528,0.779,-0.624,0.488,-0.567,0.368,-0.584,0.27,6.05,4.886,8.062
1851,12,-0.457,1.132,-0.545,0.807,-0.627,0.482,-0.569,0.372,-0.581,0.269,3.6,3.1430000000000002,8.045
1852,1,-0.224,1.492,-0.554,0.812,-0.623,0.473,-0.577,0.38,-0.586,0.27,2.56,2.336,8.036
1852,2,-0.767,1.36,-0.596,0.783,-0.618,0.47,-0.588,0.383,-0.591,0.269,3.19,2.423,7.994
1852,3,-1.544,1.314,-0.612,0.779,-0.609,0.464,-0.584,0.376,-0.597,0.271,5.29,3.746,7.978
1852,4,-0.892,1.007,-0.624,0.737,-0.593,0.463,-0.593,0.374,-0.601,0.272,8.29,7.397999999999999,7.966
1852,5,-0.157,1.19,-0.649,0.728,-0.594,0.459,-0.6,0.372,-0.6,0.27,11.28,11.123,7.941
1852,6,-0.439,0.801,-0.593,0.679,-0.567,0.462,-0.601,0.372,-0.598,0.27,13.43,12.991,7.997
1852,7,-0.05,0.593,-0.62,0.657,-0.535,0.474,-0.603,0.375,-0.595,0.268,14.31,14.26,7.97
1852,8,-0.784,0.57,-0.639,0.657,-0.535,0.456,-0.603,0.378,-0.595,0.266,13.84,13.056,7.951
1852,9,-0.677,0.626,-0.62,0.6,-0.538,0.451,-0.605,0.376,-0.594,0.264,12.05,11.373000000000001,7.97
1852,10,-0.319,0.552,-0.607,0.632,-0.514,0.433,-0.608,0.377,-0.594,0.261,9.2,8.880999999999998,7.983
1852,11,-1.469,0.994,-0.627,0.615,-0.493,0.432,-0.611,0.383,-0.594,0.26,6.05,4.5809999999999995,7.963
1852,12,0.222,0.947,-0.604,0.613,-0.494,0.423,-0.595,0.382,-0.602,0.261,3.6,3.822,7.986
1853,1,-0.543,1.282,-0.575,0.582,-0.505,0.42,-0.578,0.381,-0.602,0.26,2.56,2.017,8.015
1853,2,-1.004,1.618,-0.506,0.58,-0.513,0.407,-0.592,0.379,-0.605,0.255,3.19,2.186,8.084
1853,3,-1.318,0.743,-0.495,0.556,-0.516,0.401,-0.591,0.379,-0.605,0.253,5.29,3.972,8.095
1853,4,-0.731,1.275,-0.522,0.594,-0.508,0.405,-0.589,0.377,-0.603,0.25,8.29,7.558999999999999,8.068
1853,5,-0.399,0.884,-0.513,0.532,-0.499,0.408,-0.585,0.374,-0.598,0.251,11.28,10.881,8.077
1853,6,-0.155,0.778,-0.583,0.529,-0.506,0.407,-0.584,0.371,-0.594,0.25,13.43,13.275,8.007
1853,7,0.287,0.382,-0.647,0.461,-0.501,0.407,-0.588,0.371,-0.593,0.248,14.31,14.597000000000001,7.943
1853,8,0.053,0.492,-0.671,0.427,-0.506,0.427,-0.586,0.369,-0.592,0.248,13.84,13.893,7.919
1853,9,-0.545,0.488,-0.606,0.431,-0.501,0.419,-0.584,0.366,-0.592,0.247,12.05,11.505,7.984
1853,10,-0.648,0.847,-0.588,0.349,-0.491,0.404,-0.583,0.365,-0.594,0.245,9.2,8.552,8.002
1853,11,-1.355,0.88,-0.578,0.326,-0.497,0.392,-0.577,0.362,-0.591,0.244,6.05,4.695,8.012
1853,12,-0.62,0.765,-0.628,0.313,-0.491,0.39,-0.574,0.366,-0.594,0.244,3.6,2.98,7.962
1854,1,-1.316,0.997,-0.632,0.321,-0.493,0.387,-0.573,0.367,-0.596,0.243,2.56,1.244,7.958
1854,2,-1.291,1.122,-0.645,0.326,-0.502,0.39,-0.573,0.366,-0.593,0.244,3.19,1.899,7.945
1854,3,-0.531,0.824,-0.645,0.328,-0.513,0.393,-0.576,0.362,-0.594,0.246,5.29,4.759,7.945
1854,4,-0.523,0.614,-0.537,0.311,-0.529,0.385,-0.562,0.355,-0.593,0.245,8.29,7.7669999999999995,8.052999999999999
1854,5,-0.277,0.575,-0.446,0.337,-0.523,0.371,-0.55,0.352,-0.588,0.244,11.28,11.003,8.144
1854,6,-0.754,0.475,-0.396,0.319,-0.519,0.355,-0.546,0.348,-0.585,0.243,13.43,12.676,8.193999999999999
1854,7,0.238,0.495,-0.273,0.379,-0.526,0.35,-0.548,0.34,-0.582,0.241,14.31,14.548,8.317
1854,8,-0.1,0.579,-0.173,0.341,-0.527,0.337,-0.549,0.337,-0.58,0.24,13.84,13.74,8.417
1854,9,-0.546,0.5,-0.18,0.333,-0.516,0.321,-0.547,0.333,-0.577,0.239,12.05,11.504000000000001,8.41
1854,10,0.642,0.674,-0.111,0.31,-0.526,0.316,-0.546,0.327,-0.577,0.239,9.2,9.841999999999999,8.479
1854,11,-0.26,0.902,-0.091,0.313,-0.548,0.309,-0.546,0.322,-0.573,0.24,6.05,5.79,8.499
1854,12,-0.019,1.049,-0.066,0.299,-0.554,0.308,-0.534,0.332,-0.572,0.24,3.6,3.581,8.524
