year,month,day,hour,wt,Ta_C,P_mm,wind_ms,rad_whm2,relhum,Q
2018,12,20,6,3.55,0.75,0.59,1.296,0,0.974,3.96
2018,12,20,9,3.65833333333333,1.191,0.388,1.43,3.763,0.977,4.22
2018,12,20,12,3.76666666666667,2.676,0.544,2.294,115.513,0.98,4.72
2018,12,20,15,3.7,4.28,0.443,2.625,139.822,0.947,5.21
2018,12,20,18,3.78333333333333,3.916,0.317,2.592,14.674,0.947,5.19
2018,12,20,21,3.825,4.195,0.215,2.421,0,0.945,5.19
2018,12,21,0,3.66666666666667,4.268,0.237,2.86,0,0.945,5.37
2018,12,21,3,3.7,4.268,2.424,2.844,0,0.932,5.12
2018,12,21,6,3.75833333333333,4.124,5.44,3.23,0,0.926,5.12
2018,12,21,9,3.8,4.488,2.339,3.621,4.259,0.9,4.97
2018,12,21,12,3.86666666666667,5.036,0.968,4.316,96.573,0.946,5.28
2018,12,21,15,4.1,5.893,0.793,4.511,92.57,0.956,6.02
2018,12,21,18,4.63333333333333,8.486,0.219,5.209,4.572,0.94,6.45
2018,12,21,21,5.19166666666667,9.603,0.011,6.176,0,0.869,7.47
2018,12,22,0,5.08333333333333,9.488,0.021,6.232,0,0.831,10.71
2018,12,22,3,5.35833333333333,9.121,1.885,5.001,0,0.833,14.68
2018,12,22,6,5.55833333333333,8.954,1.561,4.708,0,0.845,17.66
2018,12,22,9,5.68333333333333,8.436,0.178,4.806,1.698,0.904,17.73
2018,12,22,12,5.88333333333333,8.725,0.565,6.06,198.843,0.839,16.93
2018,12,22,15,6.05833333333333,7.627,0.728,5.705,241.3,0.836,16.6
2018,12,22,18,6.35833333333333,6.332,0.431,3.264,17.394,0.903,16.03
2018,12,22,21,6.44166666666667,6.267,0.137,3.63,0,0.911,15.4
2018,12,23,0,6.36666666666667,6.063,0.307,3.768,0,0.902,15.17
2018,12,23,3,6.26666666666667,5.413,0.144,3.128,0,0.9,15.37
2018,12,23,6,6.08333333333333,4.896,0.51,2.82,0,0.903,14.49
2018,12,23,9,5.98333333333333,5.033,1.419,2.659,4.484,0.939,13.63
2018,12,23,12,5.96666666666667,6.022,2.415,3.025,140.699,0.933,12.8
2018,12,23,15,6.09166666666667,6.343,3.385,2.815,138.364,0.924,12.3
2018,12,23,18,6.2,5.621,6.986,2.399,13.622,0.954,11.67
2018,12,23,21,6.16666666666667,4.906,3.084,1.463,0,0.985,11.73
2018,12,24,0,6.33333333333333,5.316,1.752,1.556,0,0.982,12.5
2018,12,24,3,6.34166666666667,3.515,0.795,2.116,0,0.945,14.23
2018,12,24,6,6.24166666666667,1.999,0.626,2.759,0,0.948,17.31
2018,12,24,9,6.05,2.374,0.116,2.715,1.166,0.941,21.74
2018,12,24,12,5.90833333333333,3.138,0.055,2.562,193.955,0.909,27.82
2018,12,24,15,5.95833333333333,2.624,0.011,1.75,268.128,0.873,32.96
2018,12,24,18,6,1.508,0.014,2.041,24.709,0.936,34.6
2018,12,24,21,5.83333333333333,0.727,0.12,2.3,0,0.897,33.74
2018,12,25,0,5.6,-0.547,0,1.904,0,0.923,32.55
2018,12,25,3,5.38333333333333,-0.244,0.003,2.473,0,0.934,30.83
2018,12,25,6,5.21666666666667,-0.286,0.004,2.27,0,0.94,29.39
2018,12,25,9,5.03333333333333,-0.215,0.029,2.231,4.062,0.932,26.98
2018,12,25,12,4.88333333333333,0.526,0,2.649,136.399,0.889,25
2018,12,25,15,4.8,0.854,0,2.545,150.145,0.9,22.8
2018,12,25,18,4.7,0.732,0,1.876,14.22,0.899,19.03
2018,12,25,21,4.58333333333333,0.648,0,2.118,0,0.905,16.74
